boundary,index,ey_num_of_building,ey_mean_building_sqm,changeos_ratio_of_building,changeos_damaged_building_vs_all_building
"POLYGON ((799666.7500016 2034688.71911, 799666.7500016 2034844.96911, 799823.0000016 2034844.96911, 799823.0000016 2034688.71911, 799666.7500016 2034688.71911))",532,33.0,197.26910213836337,0.23811721801757812,0.0
"POLYGON ((806541.7500016 2033751.21911, 806541.7500016 2033907.46911, 806698.0000016 2033907.46911, 806698.0000016 2033751.21911, 806541.7500016 2033751.21911))",10020,45.0,228.64597953046567,0.4588165283203125,0.0
"POLYGON ((799354.2500016 2033282.46911, 799354.2500016 2033438.71911, 799510.5000016 2033438.71911, 799510.5000016 2033282.46911, 799354.2500016 2033282.46911))",9284,4.0,250.08108542685872,0.20929336547851562,0.0
"POLYGON ((804198.0000016 2035313.71911, 804198.0000016 2035469.96911, 804354.2500016 2035469.96911, 804354.2500016 2035313.71911, 804198.0000016 2035313.71911))",8954,14.0,203.64513538524548,0.1331329345703125,0.0
"POLYGON ((804823.0000016 2041407.46911, 804823.0000016 2041563.71911, 804979.2500016 2041563.71911, 804979.2500016 2041407.46911, 804823.0000016 2041407.46911))",7611,21.0,149.5392466954324,0.235565185546875,0.14982510687912942
"POLYGON ((800760.5000016 2033907.46911, 800760.5000016 2034063.71911, 800916.7500016 2034063.71911, 800916.7500016 2033907.46911, 800760.5000016 2033907.46911))",7119,26.0,190.74638869229136,0.3594474792480469,0.0
"POLYGON ((805760.5000016 2036876.21911, 805760.5000016 2037032.46911, 805916.7500016 2037032.46911, 805916.7500016 2036876.21911, 805760.5000016 2036876.21911))",9452,27.0,211.49153613115973,0.3108673095703125,0.1629116968536789
"POLYGON ((797010.5000016 2042813.71911, 797010.5000016 2042969.96911, 797166.7500016 2042969.96911, 797166.7500016 2042813.71911, 797010.5000016 2042813.71911))",4275,39.0,206.36072796186494,0.2853813171386719,0.0
"POLYGON ((802479.2500016 2041876.21911, 802479.2500016 2042032.46911, 802635.5000016 2042032.46911, 802635.5000016 2041876.21911, 802479.2500016 2041876.21911))",3833,21.0,196.54358904213876,0.2546844482421875,0.0
"POLYGON ((800604.2500016 2040469.96911, 800604.2500016 2040626.21911, 800760.5000016 2040626.21911, 800760.5000016 2040469.96911, 800604.2500016 2040469.96911))",2031,26.0,179.21323635732375,0.2066192626953125,0.0
"POLYGON ((805448.0000016 2035626.21911, 805448.0000016 2035782.46911, 805604.2500016 2035782.46911, 805604.2500016 2035626.21911, 805448.0000016 2035626.21911))",3780,9.0,236.52072300036855,0.14220046997070312,0.0
"POLYGON ((807948.0000016 2036876.21911, 807948.0000016 2037032.46911, 808104.2500016 2037032.46911, 808104.2500016 2036876.21911, 807948.0000016 2036876.21911))",356,44.0,250.3533987689675,0.2948341369628906,0.23933548111632963
"POLYGON ((804354.2500016 2040157.46911, 804354.2500016 2040313.71911, 804510.5000016 2040313.71911, 804510.5000016 2040157.46911, 804354.2500016 2040157.46911))",7734,37.0,209.01876076917898,0.21857833862304688,0.0
"POLYGON ((801229.2500016 2035938.71911, 801229.2500016 2036094.96911, 801385.5000016 2036094.96911, 801385.5000016 2035938.71911, 801229.2500016 2035938.71911))",8169,8.0,177.1472447053376,0.20050048828125,0.40580289193302893
"POLYGON ((803729.2500016 2032813.71911, 803729.2500016 2032969.96911, 803885.5000016 2032969.96911, 803885.5000016 2032813.71911, 803729.2500016 2032813.71911))",6821,33.0,224.94642855899804,0.496734619140625,0.0
"POLYGON ((803885.5000016 2040469.96911, 803885.5000016 2040626.21911, 804041.7500016 2040626.21911, 804041.7500016 2040469.96911, 803885.5000016 2040469.96911))",1343,34.0,154.67513348622202,0.47298431396484375,0.0
"POLYGON ((800448.0000016 2034688.71911, 800448.0000016 2034844.96911, 800604.2500016 2034844.96911, 800604.2500016 2034688.71911, 800448.0000016 2034688.71911))",7495,38.0,201.21339599764727,0.2611351013183594,0.0
"POLYGON ((797791.7500016 2039376.21911, 797791.7500016 2039532.46911, 797948.0000016 2039532.46911, 797948.0000016 2039376.21911, 797791.7500016 2039376.21911))",9889,25.0,165.14974378988825,0.21852874755859375,0.059717906643857135
"POLYGON ((799198.0000016 2040626.21911, 799198.0000016 2040782.46911, 799354.2500016 2040782.46911, 799354.2500016 2040626.21911, 799198.0000016 2040626.21911))",6423,24.0,210.96156041692157,0.22156143188476562,0.0
"POLYGON ((798416.7500016 2042344.96911, 798416.7500016 2042501.21911, 798573.0000016 2042501.21911, 798573.0000016 2042344.96911, 798416.7500016 2042344.96911))",10109,26.0,175.97334339683428,0.2157440185546875,0.0
"POLYGON ((802791.7500016 2040469.96911, 802791.7500016 2040626.21911, 802948.0000016 2040626.21911, 802948.0000016 2040469.96911, 802791.7500016 2040469.96911))",7347,9.0,591.860065690321,0.14992904663085938,0.4679541001959138
"POLYGON ((807166.7500016 2033907.46911, 807166.7500016 2034063.71911, 807323.0000016 2034063.71911, 807323.0000016 2033907.46911, 807166.7500016 2033907.46911))",8423,34.0,251.38280238167482,0.4310646057128906,0.0
"POLYGON ((799041.7500016 2033438.71911, 799041.7500016 2033594.96911, 799198.0000016 2033594.96911, 799198.0000016 2033438.71911, 799041.7500016 2033438.71911))",10007,31.0,219.91614295957862,0.14793014526367188,0.0
"POLYGON ((797010.5000016 2041563.71911, 797010.5000016 2041719.96911, 797166.7500016 2041719.96911, 797166.7500016 2041563.71911, 797010.5000016 2041563.71911))",429,15.0,188.60420882894505,0.15111541748046875,0.0
"POLYGON ((800760.5000016 2041719.96911, 800760.5000016 2041876.21911, 800916.7500016 2041876.21911, 800916.7500016 2041719.96911, 800760.5000016 2041719.96911))",3333,3.0,3909.3301376877866,0.4321403503417969,0.0
"POLYGON ((807479.2500016 2033126.21911, 807479.2500016 2033282.46911, 807635.5000016 2033282.46911, 807635.5000016 2033126.21911, 807479.2500016 2033126.21911))",3820,26.0,258.78493912728544,0.3308830261230469,0.0
"POLYGON ((800916.7500016 2035157.46911, 800916.7500016 2035313.71911, 801073.0000016 2035313.71911, 801073.0000016 2035157.46911, 800916.7500016 2035157.46911))",173,37.0,233.96112748126825,0.34542083740234375,0.0
"POLYGON ((804198.0000016 2026094.96911, 804198.0000016 2026251.21911, 804354.2500016 2026251.21911, 804354.2500016 2026094.96911, 804198.0000016 2026094.96911))",9103,9.0,244.56088689673905,0.15009307861328125,0.0
"POLYGON ((799823.0000016 2038751.21911, 799823.0000016 2038907.46911, 799979.2500016 2038907.46911, 799979.2500016 2038751.21911, 799823.0000016 2038751.21911))",5698,40.0,157.78202399845864,0.4420356750488281,0.26665343424493215
"POLYGON ((800916.7500016 2030626.21911, 800916.7500016 2030782.46911, 801073.0000016 2030782.46911, 801073.0000016 2030626.21911, 800916.7500016 2030626.21911))",6255,14.0,197.9809538354473,0.1495361328125,0.0
"POLYGON ((800448.0000016 2033594.96911, 800448.0000016 2033751.21911, 800604.2500016 2033751.21911, 800604.2500016 2033594.96911, 800448.0000016 2033594.96911))",5893,54.0,185.74296573901094,0.30963897705078125,0.0
"POLYGON ((804510.5000016 2043438.71911, 804510.5000016 2043594.96911, 804666.7500016 2043594.96911, 804666.7500016 2043438.71911, 804510.5000016 2043438.71911))",1670,11.0,515.2526049262968,0.3039207458496094,0.0
"POLYGON ((803573.0000016 2040782.46911, 803573.0000016 2040938.71911, 803729.2500016 2040938.71911, 803729.2500016 2040782.46911, 803573.0000016 2040782.46911))",10673,12.0,627.6298731209517,0.20640945434570312,0.0
"POLYGON ((805291.7500016 2035313.71911, 805291.7500016 2035469.96911, 805448.0000016 2035469.96911, 805448.0000016 2035313.71911, 805291.7500016 2035313.71911))",8627,11.0,383.51706113256967,0.20882797241210938,0.0
"POLYGON ((802635.5000016 2033126.21911, 802635.5000016 2033282.46911, 802791.7500016 2033282.46911, 802791.7500016 2033126.21911, 802635.5000016 2033126.21911))",4048,17.0,184.94071333179704,0.16420364379882812,0.17288883726332907
"POLYGON ((799354.2500016 2040313.71911, 799354.2500016 2040469.96911, 799510.5000016 2040469.96911, 799510.5000016 2040313.71911, 799354.2500016 2040313.71911))",209,42.0,194.87659624263435,0.429779052734375,0.0
"POLYGON ((801541.7500016 2040626.21911, 801541.7500016 2040782.46911, 801698.0000016 2040782.46911, 801698.0000016 2040626.21911, 801541.7500016 2040626.21911))",10204,46.0,180.7458481784399,0.4169578552246094,0.455376339167269
"POLYGON ((807948.0000016 2034219.96911, 807948.0000016 2034376.21911, 808104.2500016 2034376.21911, 808104.2500016 2034219.96911, 807948.0000016 2034219.96911))",2884,16.0,477.9744040652658,0.2616081237792969,0.12460082532553697
"POLYGON ((803885.5000016 2033126.21911, 803885.5000016 2033282.46911, 804041.7500016 2033282.46911, 804041.7500016 2033126.21911, 803885.5000016 2033126.21911))",241,24.0,207.33976703906467,0.4982032775878906,0.0
"POLYGON ((803416.7500016 2031563.71911, 803416.7500016 2031719.96911, 803573.0000016 2031719.96911, 803573.0000016 2031563.71911, 803416.7500016 2031563.71911))",8492,11.0,144.461744119841,0.15093612670898438,0.5384537619733616
"POLYGON ((802010.5000016 2028907.46911, 802010.5000016 2029063.71911, 802166.7500016 2029063.71911, 802166.7500016 2028907.46911, 802010.5000016 2028907.46911))",2184,8.0,220.44916320495506,0.100921630859375,0.0
"POLYGON ((806854.2500016 2035469.96911, 806854.2500016 2035626.21911, 807010.5000016 2035626.21911, 807010.5000016 2035469.96911, 806854.2500016 2035469.96911))",3427,34.0,232.63983431548002,0.4578056335449219,0.08168417895026289
"POLYGON ((805916.7500016 2032813.71911, 805916.7500016 2032969.96911, 806073.0000016 2032969.96911, 806073.0000016 2032813.71911, 805916.7500016 2032813.71911))",2998,8.0,201.15994790236542,0.10384750366210938,0.5183851889946002
"POLYGON ((800291.7500016 2037344.96911, 800291.7500016 2037501.21911, 800448.0000016 2037501.21911, 800448.0000016 2037344.96911, 800291.7500016 2037344.96911))",6484,17.0,163.55674509747502,0.10680007934570312,0.0
"POLYGON ((798260.5000016 2032813.71911, 798260.5000016 2032969.96911, 798416.7500016 2032969.96911, 798416.7500016 2032813.71911, 798260.5000016 2032813.71911))",9661,21.0,216.84386615053558,0.35294342041015625,0.0
"POLYGON ((799041.7500016 2036251.21911, 799041.7500016 2036407.46911, 799198.0000016 2036407.46911, 799198.0000016 2036251.21911, 799041.7500016 2036251.21911))",5905,43.0,213.42453230790028,0.3822975158691406,0.0
"POLYGON ((804823.0000016 2027813.71911, 804823.0000016 2027969.96911, 804979.2500016 2027969.96911, 804979.2500016 2027813.71911, 804823.0000016 2027813.71911))",883,12.0,164.60267401856575,0.13204574584960938,0.6071356348403871
"POLYGON ((797166.7500016 2036251.21911, 797166.7500016 2036407.46911, 797323.0000016 2036407.46911, 797323.0000016 2036251.21911, 797166.7500016 2036251.21911))",8484,19.0,144.66792494114327,0.300506591796875,0.0
"POLYGON ((806541.7500016 2029688.71911, 806541.7500016 2029844.96911, 806698.0000016 2029844.96911, 806698.0000016 2029688.71911, 806541.7500016 2029688.71911))",8980,9.0,211.66529073000413,0.10578155517578125,0.23397042913811755
"POLYGON ((803416.7500016 2037969.96911, 803416.7500016 2038126.21911, 803573.0000016 2038126.21911, 803573.0000016 2037969.96911, 803416.7500016 2037969.96911))",9406,5.0,960.0127325683792,0.17321395874023438,0.0
"POLYGON ((799198.0000016 2039844.96911, 799198.0000016 2040001.21911, 799354.2500016 2040001.21911, 799354.2500016 2039844.96911, 799198.0000016 2039844.96911))",243,29.0,245.39580428418702,0.376007080078125,0.0
"POLYGON ((801385.5000016 2042501.21911, 801385.5000016 2042657.46911, 801541.7500016 2042657.46911, 801541.7500016 2042501.21911, 801385.5000016 2042501.21911))",3373,44.0,182.65552772967183,0.4668121337890625,0.0
"POLYGON ((804666.7500016 2025313.71911, 804666.7500016 2025469.96911, 804823.0000016 2025469.96911, 804823.0000016 2025313.71911, 804666.7500016 2025313.71911))",6071,3.0,350.9565530904188,0.12127304077148438,0.31902110660249755
"POLYGON ((808104.2500016 2031407.46911, 808104.2500016 2031563.71911, 808260.5000016 2031563.71911, 808260.5000016 2031407.46911, 808104.2500016 2031407.46911))",6273,23.0,267.0140458376785,0.21077346801757812,0.0
"POLYGON ((807635.5000016 2033282.46911, 807635.5000016 2033438.71911, 807791.7500016 2033438.71911, 807791.7500016 2033282.46911, 807635.5000016 2033282.46911))",7038,14.0,367.01771186534694,0.19553756713867188,0.0
"POLYGON ((801073.0000016 2042032.46911, 801073.0000016 2042188.71911, 801229.2500016 2042188.71911, 801229.2500016 2042032.46911, 801073.0000016 2042032.46911))",8756,35.0,221.03000389529467,0.3794746398925781,0.0
"POLYGON ((804041.7500016 2033907.46911, 804041.7500016 2034063.71911, 804198.0000016 2034063.71911, 804198.0000016 2033907.46911, 804041.7500016 2033907.46911))",7154,6.0,209.4494829835776,0.11702346801757812,0.0
"POLYGON ((808104.2500016 2034376.21911, 808104.2500016 2034532.46911, 808260.5000016 2034532.46911, 808260.5000016 2034376.21911, 808104.2500016 2034376.21911))",2725,20.0,340.73269225771725,0.3647003173828125,0.0
"POLYGON ((804198.0000016 2041251.21911, 804198.0000016 2041407.46911, 804354.2500016 2041407.46911, 804354.2500016 2041251.21911, 804198.0000016 2041251.21911))",4148,31.0,153.68276583254982,0.3940391540527344,0.0
"POLYGON ((800604.2500016 2040938.71911, 800604.2500016 2041094.96911, 800760.5000016 2041094.96911, 800760.5000016 2040938.71911, 800604.2500016 2040938.71911))",1542,14.0,400.1769007810166,0.20940399169921875,0.0
"POLYGON ((802323.0000016 2032969.96911, 802323.0000016 2033126.21911, 802479.2500016 2033126.21911, 802479.2500016 2032969.96911, 802323.0000016 2032969.96911))",4651,37.0,241.50395348627052,0.35404205322265625,0.0
"POLYGON ((801541.7500016 2031407.46911, 801541.7500016 2031563.71911, 801698.0000016 2031563.71911, 801698.0000016 2031407.46911, 801541.7500016 2031407.46911))",4611,44.0,198.98864137966873,0.396728515625,0.0
"POLYGON ((800916.7500016 2040938.71911, 800916.7500016 2041094.96911, 801073.0000016 2041094.96911, 801073.0000016 2040938.71911, 800916.7500016 2040938.71911))",8559,28.0,174.08192175650134,0.2778358459472656,0.0
"POLYGON ((804198.0000016 2032501.21911, 804198.0000016 2032657.46911, 804354.2500016 2032657.46911, 804354.2500016 2032501.21911, 804198.0000016 2032501.21911))",5149,17.0,177.35398494616004,0.231719970703125,0.0
"POLYGON ((803104.2500016 2031563.71911, 803104.2500016 2031719.96911, 803260.5000016 2031719.96911, 803260.5000016 2031563.71911, 803104.2500016 2031563.71911))",1681,8.0,198.15891575550017,0.10699462890625,0.0
"POLYGON ((801854.2500016 2035626.21911, 801854.2500016 2035782.46911, 802010.5000016 2035782.46911, 802010.5000016 2035626.21911, 801854.2500016 2035626.21911))",4417,34.0,316.9844351873943,0.10663604736328125,0.0
"POLYGON ((802791.7500016 2033594.96911, 802791.7500016 2033751.21911, 802948.0000016 2033751.21911, 802948.0000016 2033594.96911, 802791.7500016 2033594.96911))",5419,16.0,178.74140146936955,0.12483596801757812,0.6935064935064935
"POLYGON ((799354.2500016 2034844.96911, 799354.2500016 2035001.21911, 799510.5000016 2035001.21911, 799510.5000016 2034844.96911, 799354.2500016 2034844.96911))",8390,48.0,199.5201502515489,0.4105873107910156,0.0
"POLYGON ((800448.0000016 2032032.46911, 800448.0000016 2032188.71911, 800604.2500016 2032188.71911, 800604.2500016 2032032.46911, 800448.0000016 2032032.46911))",3646,36.0,222.75472237337618,0.4279441833496094,0.0
"POLYGON ((805291.7500016 2038126.21911, 805291.7500016 2038282.46911, 805448.0000016 2038282.46911, 805448.0000016 2038126.21911, 805291.7500016 2038126.21911))",1939,8.0,280.2242414489534,0.105987548828125,0.0
"POLYGON ((802479.2500016 2031251.21911, 802479.2500016 2031407.46911, 802635.5000016 2031407.46911, 802635.5000016 2031251.21911, 802479.2500016 2031251.21911))",3498,8.0,218.9881634408244,0.14466476440429688,0.6557234396012974
"POLYGON ((797635.5000016 2040938.71911, 797635.5000016 2041094.96911, 797791.7500016 2041094.96911, 797791.7500016 2040938.71911, 797635.5000016 2040938.71911))",1832,53.0,183.09207969711625,0.4016571044921875,0.0
"POLYGON ((804041.7500016 2031719.96911, 804041.7500016 2031876.21911, 804198.0000016 2031876.21911, 804198.0000016 2031719.96911, 804041.7500016 2031719.96911))",7701,22.0,216.61332763235652,0.28047943115234375,0.03657209694529826
"POLYGON ((807323.0000016 2037188.71911, 807323.0000016 2037344.96911, 807479.2500016 2037344.96911, 807479.2500016 2037188.71911, 807323.0000016 2037188.71911))",6122,41.0,246.21729422992772,0.22908782958984375,0.28108036100842576
"POLYGON ((807948.0000016 2024688.71911, 807948.0000016 2024844.96911, 808104.2500016 2024844.96911, 808104.2500016 2024688.71911, 807948.0000016 2024688.71911))",272,11.0,194.64093814387888,0.10371780395507812,0.4119680753245798
"POLYGON ((802791.7500016 2032969.96911, 802791.7500016 2033126.21911, 802948.0000016 2033126.21911, 802948.0000016 2032969.96911, 802791.7500016 2032969.96911))",10008,20.0,218.8964221727992,0.15981674194335938,0.42484783387039027
"POLYGON ((799510.5000016 2028438.71911, 799510.5000016 2028594.96911, 799666.7500016 2028594.96911, 799666.7500016 2028438.71911, 799510.5000016 2028438.71911))",407,17.0,191.20103119067778,0.159423828125,0.023234111791730475
"POLYGON ((797010.5000016 2043438.71911, 797010.5000016 2043594.96911, 797166.7500016 2043594.96911, 797166.7500016 2043438.71911, 797010.5000016 2043438.71911))",1503,32.0,168.06676247617617,0.35296630859375,0.0
"POLYGON ((798729.2500016 2025938.71911, 798729.2500016 2026094.96911, 798885.5000016 2026094.96911, 798885.5000016 2025938.71911, 798729.2500016 2025938.71911))",6693,13.0,175.97577373581493,0.16311264038085938,0.36549030613438105
"POLYGON ((808104.2500016 2035313.71911, 808104.2500016 2035469.96911, 808260.5000016 2035469.96911, 808260.5000016 2035313.71911, 808104.2500016 2035313.71911))",10456,13.0,326.48431671548866,0.2619590759277344,0.0
"POLYGON ((802010.5000016 2031407.46911, 802010.5000016 2031563.71911, 802166.7500016 2031563.71911, 802166.7500016 2031407.46911, 802010.5000016 2031407.46911))",7388,48.0,167.57732543206026,0.4235267639160156,0.0
"POLYGON ((800760.5000016 2036719.96911, 800760.5000016 2036876.21911, 800916.7500016 2036876.21911, 800916.7500016 2036719.96911, 800760.5000016 2036719.96911))",5045,5.0,321.2959451485597,0.10350799560546875,0.0
"POLYGON ((807635.5000016 2035626.21911, 807635.5000016 2035782.46911, 807791.7500016 2035782.46911, 807791.7500016 2035626.21911, 807635.5000016 2035626.21911))",389,27.0,271.80445020166144,0.32805633544921875,0.07278076234331031
"POLYGON ((805760.5000016 2032501.21911, 805760.5000016 2032657.46911, 805916.7500016 2032657.46911, 805916.7500016 2032501.21911, 805760.5000016 2032501.21911))",6728,20.0,363.20879544252784,0.21716690063476562,0.0
"POLYGON ((801385.5000016 2040469.96911, 801385.5000016 2040626.21911, 801541.7500016 2040626.21911, 801541.7500016 2040469.96911, 801385.5000016 2040469.96911))",5818,50.0,304.5224791548002,0.33687591552734375,0.0
"POLYGON ((799666.7500016 2037657.46911, 799666.7500016 2037813.71911, 799823.0000016 2037813.71911, 799823.0000016 2037657.46911, 799666.7500016 2037657.46911))",9636,5.0,1723.8394662441283,0.12733078002929688,0.0
"POLYGON ((797635.5000016 2035626.21911, 797635.5000016 2035782.46911, 797791.7500016 2035782.46911, 797791.7500016 2035626.21911, 797635.5000016 2035626.21911))",9180,44.0,258.3486875736401,0.2185821533203125,0.0
"POLYGON ((800448.0000016 2036563.71911, 800448.0000016 2036719.96911, 800604.2500016 2036719.96911, 800604.2500016 2036563.71911, 800448.0000016 2036563.71911))",6291,31.0,346.49570954101125,0.412872314453125,0.0
"POLYGON ((807479.2500016 2040782.46911, 807479.2500016 2040938.71911, 807635.5000016 2040938.71911, 807635.5000016 2040782.46911, 807479.2500016 2040782.46911))",1700,1.0,312.9293819407672,0.165802001953125,0.22181575556782623
"POLYGON ((797635.5000016 2033594.96911, 797635.5000016 2033751.21911, 797791.7500016 2033751.21911, 797791.7500016 2033594.96911, 797635.5000016 2033594.96911))",4284,16.0,268.8918375509292,0.11793136596679688,0.0
"POLYGON ((798260.5000016 2026563.71911, 798260.5000016 2026719.96911, 798416.7500016 2026719.96911, 798416.7500016 2026563.71911, 798260.5000016 2026563.71911))",6172,8.0,153.76413398998514,0.10639190673828125,0.46758694872714235
"POLYGON ((797479.2500016 2035938.71911, 797479.2500016 2036094.96911, 797635.5000016 2036094.96911, 797635.5000016 2035938.71911, 797479.2500016 2035938.71911))",1224,19.0,217.974223708639,0.2843284606933594,0.029341919903401088
"POLYGON ((804510.5000016 2035938.71911, 804510.5000016 2036094.96911, 804666.7500016 2036094.96911, 804666.7500016 2035938.71911, 804510.5000016 2035938.71911))",4798,10.0,694.8319385522443,0.121856689453125,0.0
"POLYGON ((807635.5000016 2034844.96911, 807635.5000016 2035001.21911, 807791.7500016 2035001.21911, 807791.7500016 2034844.96911, 807635.5000016 2034844.96911))",3277,31.0,216.39741661083838,0.4171905517578125,0.0
"POLYGON ((797479.2500016 2042657.46911, 797479.2500016 2042813.71911, 797635.5000016 2042813.71911, 797635.5000016 2042657.46911, 797479.2500016 2042657.46911))",8406,45.0,186.9616056015585,0.4944915771484375,0.0
"POLYGON ((804510.5000016 2039688.71911, 804510.5000016 2039844.96911, 804666.7500016 2039844.96911, 804666.7500016 2039688.71911, 804510.5000016 2039688.71911))",975,9.0,3793.831329345037,0.19895172119140625,0.0
"POLYGON ((803885.5000016 2033594.96911, 803885.5000016 2033751.21911, 804041.7500016 2033751.21911, 804041.7500016 2033594.96911, 803885.5000016 2033594.96911))",2047,35.0,192.71420500471748,0.4465675354003906,0.09457993422457608
"POLYGON ((806229.2500016 2029532.46911, 806229.2500016 2029688.71911, 806385.5000016 2029688.71911, 806385.5000016 2029532.46911, 806229.2500016 2029532.46911))",1339,12.0,229.72248810076033,0.19704055786132812,0.08094399163649739
"POLYGON ((808104.2500016 2042969.96911, 808104.2500016 2043126.21911, 808260.5000016 2043126.21911, 808260.5000016 2042969.96911, 808104.2500016 2042969.96911))",9494,11.0,642.2541522550296,0.4934196472167969,0.0
"POLYGON ((804198.0000016 2030313.71911, 804198.0000016 2030469.96911, 804354.2500016 2030469.96911, 804354.2500016 2030313.71911, 804198.0000016 2030313.71911))",8430,15.0,177.64332238466324,0.13501358032226562,0.44376006554968495
"POLYGON ((799198.0000016 2035313.71911, 799198.0000016 2035469.96911, 799354.2500016 2035469.96911, 799354.2500016 2035313.71911, 799198.0000016 2035313.71911))",8470,46.0,197.52299043894536,0.4599723815917969,0.0
"POLYGON ((801541.7500016 2036094.96911, 801541.7500016 2036251.21911, 801698.0000016 2036251.21911, 801698.0000016 2036094.96911, 801541.7500016 2036094.96911))",3336,5.0,1273.4136331461082,0.3335151672363281,0.9872239188369991
"POLYGON ((800916.7500016 2036094.96911, 800916.7500016 2036251.21911, 801073.0000016 2036251.21911, 801073.0000016 2036094.96911, 800916.7500016 2036094.96911))",6966,1.0,7826.045875903823,0.21131515502929688,0.0
"POLYGON ((804979.2500016 2040313.71911, 804979.2500016 2040469.96911, 805135.5000016 2040469.96911, 805135.5000016 2040313.71911, 804979.2500016 2040313.71911))",6811,10.0,319.79754876915484,0.19710922241210938,0.0
"POLYGON ((797323.0000016 2034532.46911, 797323.0000016 2034688.71911, 797479.2500016 2034688.71911, 797479.2500016 2034532.46911, 797323.0000016 2034532.46911))",5639,38.0,217.96871336966854,0.4192771911621094,0.0
"POLYGON ((802010.5000016 2031876.21911, 802010.5000016 2032032.46911, 802166.7500016 2032032.46911, 802166.7500016 2031876.21911, 802010.5000016 2031876.21911))",9475,9.0,598.9330042535311,0.11690902709960938,0.5086305347994909
"POLYGON ((804510.5000016 2034688.71911, 804510.5000016 2034844.96911, 804666.7500016 2034844.96911, 804666.7500016 2034688.71911, 804510.5000016 2034688.71911))",10478,29.0,243.32659707107922,0.35311126708984375,0.07861417799191928
"POLYGON ((807323.0000016 2034532.46911, 807323.0000016 2034688.71911, 807479.2500016 2034688.71911, 807479.2500016 2034532.46911, 807323.0000016 2034532.46911))",1662,46.0,229.24222902568684,0.39896392822265625,0.0
"POLYGON ((801698.0000016 2040782.46911, 801698.0000016 2040938.71911, 801854.2500016 2040938.71911, 801854.2500016 2040782.46911, 801698.0000016 2040782.46911))",1370,50.0,181.51499846674497,0.4427642822265625,0.24763931488437813
"POLYGON ((802791.7500016 2040626.21911, 802791.7500016 2040782.46911, 802948.0000016 2040782.46911, 802948.0000016 2040626.21911, 802791.7500016 2040626.21911))",7160,25.0,152.6190426278665,0.27799224853515625,0.0
"POLYGON ((807479.2500016 2038282.46911, 807479.2500016 2038438.71911, 807635.5000016 2038438.71911, 807635.5000016 2038282.46911, 807479.2500016 2038282.46911))",7989,21.0,304.69598575848426,0.22668838500976562,0.7201009676062263
"POLYGON ((799979.2500016 2030469.96911, 799979.2500016 2030626.21911, 800135.5000016 2030626.21911, 800135.5000016 2030469.96911, 799979.2500016 2030469.96911))",2863,13.0,166.88120760574677,0.11499404907226562,0.36420633604246144
"POLYGON ((801541.7500016 2042969.96911, 801541.7500016 2043126.21911, 801698.0000016 2043126.21911, 801698.0000016 2042969.96911, 801541.7500016 2042969.96911))",2202,5.0,2447.799730018265,0.19990921020507812,0.0
"POLYGON ((804354.2500016 2036094.96911, 804354.2500016 2036251.21911, 804510.5000016 2036251.21911, 804510.5000016 2036094.96911, 804354.2500016 2036094.96911))",9474,32.0,289.6286337132875,0.2943267822265625,0.08688890040955985
"POLYGON ((801698.0000016 2031094.96911, 801698.0000016 2031251.21911, 801854.2500016 2031251.21911, 801854.2500016 2031094.96911, 801698.0000016 2031094.96911))",3046,47.0,174.12424119756884,0.3671531677246094,0.04481178634139246
"POLYGON ((802948.0000016 2034844.96911, 802948.0000016 2035001.21911, 803104.2500016 2035001.21911, 803104.2500016 2034844.96911, 802948.0000016 2034844.96911))",8901,19.0,246.02127438174992,0.16647720336914062,0.0
"POLYGON ((802323.0000016 2032813.71911, 802323.0000016 2032969.96911, 802479.2500016 2032969.96911, 802479.2500016 2032813.71911, 802323.0000016 2032813.71911))",1599,34.0,238.2215047696678,0.43660736083984375,0.0
"POLYGON ((805135.5000016 2040782.46911, 805135.5000016 2040938.71911, 805291.7500016 2040938.71911, 805291.7500016 2040782.46911, 805135.5000016 2040782.46911))",1498,13.0,659.9435236724556,0.2173919677734375,0.498175054397417
"POLYGON ((800916.7500016 2036251.21911, 800916.7500016 2036407.46911, 801073.0000016 2036407.46911, 801073.0000016 2036251.21911, 800916.7500016 2036251.21911))",9069,10.0,1092.2452753584735,0.14295578002929688,0.0
"POLYGON ((800135.5000016 2030313.71911, 800135.5000016 2030469.96911, 800291.7500016 2030469.96911, 800291.7500016 2030313.71911, 800135.5000016 2030313.71911))",2956,14.0,231.5394874223389,0.12354278564453125,0.016025443092694373
"POLYGON ((803416.7500016 2034688.71911, 803416.7500016 2034844.96911, 803573.0000016 2034844.96911, 803573.0000016 2034688.71911, 803416.7500016 2034688.71911))",9572,8.0,186.11433824836607,0.3852653503417969,0.0
"POLYGON ((800291.7500016 2029532.46911, 800291.7500016 2029688.71911, 800448.0000016 2029688.71911, 800448.0000016 2029532.46911, 800291.7500016 2029532.46911))",3960,8.0,216.45985415269269,0.15859603881835938,0.0
"POLYGON ((807948.0000016 2034844.96911, 807948.0000016 2035001.21911, 808104.2500016 2035001.21911, 808104.2500016 2034844.96911, 807948.0000016 2034844.96911))",4126,11.0,450.2482457581155,0.13561248779296875,0.0
"POLYGON ((806541.7500016 2031719.96911, 806541.7500016 2031876.21911, 806698.0000016 2031876.21911, 806698.0000016 2031719.96911, 806541.7500016 2031719.96911))",7923,10.0,156.1815914184146,0.10228729248046875,0.0
